market,grid,candidates,cagr,volatility,sharpe,maximum_drawdown,calmar,expected_shortfall_5pct,turnover,leverage,shifts,dev_cagr,dev_volatility,dev_sharpe,dev_maximum_drawdown,dev_calmar,dev_expected_shortfall_5pct,dev_turnover,dev_leverage,within_tol
de,li2025_citing,0|5|10|25|50|100,0.0580863010172048,0.15164136651019183,0.28977405485139524,-0.3715531780894096,0.11826499206068108,-0.024084093095378643,1.0253429435015113,0.7513368983957219,70,0.027913698982795193,0.012358633489808174,0.15022594514860477,0.022446821910590442,0.06173500793931891,0.000915906904621358,0.6746570564984886,0.08866310160427804,4
de,bocconi_wild,0|5|10|20|30|40|50|60|80|100|150,0.05544265213478572,0.15373570331377936,0.271800215127358,-0.5067219647345785,0.08246217875186869,-0.024468066898527242,0.9374564054870961,0.7543594512903976,64,0.030557347865214274,0.010264296686220642,0.16819978487264198,0.11272196473457852,0.0975378212481313,0.0005319331014727591,0.7625435945129039,0.08564054870960236,3
de,hackmd_wild,0|0.1|1|10|100,0.060602127244803405,0.14704699535183388,0.3103205458250354,-0.35848457825895474,0.12729056318442247,-0.02349144337012266,1.1132294815159265,0.7292490118577075,76,0.025397872755196588,0.016953004648166126,0.12967945417496463,0.03551542174104527,0.05270943681557752,0.0015085566298773424,0.5867705184840735,0.11075098814229245,4
de,companion_log5,0|1|4.64159|21.5443|100,0.05892332806901934,0.14799125594290785,0.2985658145648846,-0.3994642990571383,0.11061096068751435,-0.02349202295823589,1.083933968844455,0.7481980934666357,74,0.02707667193098065,0.016008744057092156,0.14143418543511538,0.0054642990571383,0.06938903931248565,0.0015079770417641102,0.616066031155545,0.09180190653336429,4
de,companion_log9,0|1|1.9307|3.72759|7.19686|13.895|26.827|51.7947|100,0.06252892809409327,0.1467668247361387,0.32297728822190847,-0.4271359857449374,0.11097718908311396,-0.023340455972169605,1.054638456172983,0.7361078818879331,72,0.02347107190590672,0.01723317526386131,0.11702271177809154,0.03313598574493737,0.06902281091688603,0.0016595440278303966,0.645361543827017,0.10389211811206689,4
de,typical_range,50|70|100,0.0651903805175793,0.1597297150626538,0.3249936488688165,-0.4843222660168246,0.10718306089438576,-0.024905816348279323,0.4980237154150197,0.7910950941641479,34,0.020809619482420688,0.004270284937346214,0.11500635113118352,0.09032226601682458,0.07281693910561424,9.418365172067858e-05,1.2019762845849802,0.04890490583585205,4
jp,table3_sealed,0|5|15|35|70|150,0.0254139555296935,0.1524287185400094,0.19730151058686046,-0.5101657620578365,0.05895028373415964,-0.024902400959640015,1.4057101727447217,0.5824136276391555,93,0.0215860444703065,0.018571281459990624,0.11269848941313954,0.05716576205783647,0.061049716265840354,0.001097599040359984,0.6857101727447217,0.1675863723608445,3
jp,v1_author_withdrawn,10|22|50|100|220|500|1000,0.01886485370617974,0.14482608097366634,0.15565764696952086,-0.6069395133255421,0.03714255949601806,-0.024448177429348905,0.7557581573896353,0.5088771593090211,50,0.02813514629382026,0.026173919026333675,0.15434235303047913,0.15393951332554207,0.08285744050398194,0.0015518225706510937,0.03575815738963528,0.2411228406909789,4
jp,li2025_citing,0|5|10|25|50|100,0.014779781110350276,0.15234748839466533,0.128913778930813,-0.5785340595090998,0.033947336577278164,-0.024908618825742947,1.5870921305182342,0.579774472168906,105,0.032220218889649724,0.018652511605334682,0.181086221069187,0.12553405950909974,0.08605266342272183,0.0010913811742570521,0.8670921305182342,0.17022552783109401,3
jp,bocconi_wild,0|5|10|20|30|40|50|60|80|100|150,0.015243930296211294,0.15309278705676477,0.13203807796190598,-0.6093688355149538,0.03317215481773768,-0.02521942403920038,1.3754798464491362,0.581693857965451,91,0.031756069703788706,0.017907212943235246,0.17796192203809402,0.15636883551495379,0.08682784518226232,0.000780575960799619,0.6554798464491363,0.16830614203454897,3
jp,hackmd_wild,0|0.1|1|10|100,0.029590072487443164,0.1544504516545008,0.22304706177438277,-0.45672824167445414,0.07542717153851362,-0.024923417386430335,1.7080134357005758,0.6017274472168906,113,0.017409927512556836,0.01654954834549921,0.08695293822561723,0.0037282416744541247,0.04457282846148637,0.0010765826135696634,0.9880134357005759,0.14827255278310936,5
jp,companion_log5,0|1|4.64159|21.5443|100,0.013703888202574621,0.1549243988557892,0.12249233495199048,-0.554298944783226,0.03423613112649998,-0.02525280494446564,1.859165067178503,0.6013675623800384,123,0.03329611179742538,0.016075601144210805,0.18750766504800953,0.10129894478322604,0.08576386887350002,0.0007471950555343575,1.139165067178503,0.1486324376199616,3
jp,companion_log9,0|1|1.9307|3.72759|7.19686|13.895|26.827|51.7947|100,0.020184810313863766,0.1539125211574178,0.16368141295738534,-0.45672824167445414,0.05515888144450755,-0.025049567629613086,1.6777831094049904,0.593690019193858,111,0.026815189686136234,0.017087478842582215,0.14631858704261466,0.0037282416744541247,0.06484111855549245,0.0009504323703869132,0.9577831094049905,0.156309980806142,4
jp,typical_range,50|70|100,0.020237591681373512,0.15576755335404682,0.16390143279536176,-0.6154424742380379,0.04148320313667798,-0.025413888269869667,0.5894913627639156,0.5906909788867563,39,0.026762408318626488,0.01523244664595319,0.14609856720463824,0.16244247423803787,0.07851679686332202,0.0005861117301303315,0.1305086372360844,0.15930902111324374,3
