market,variant,cagr,volatility,sharpe,maximum_drawdown,calmar,expected_shortfall_5pct,turnover,leverage,dev_cagr,dev_volatility,dev_sharpe,dev_maximum_drawdown,dev_calmar,dev_expected_shortfall_5pct,dev_turnover,dev_leverage,within_tol
us,V3_frozen_initial,0.12342027594037064,0.12622488317913208,0.7787833779985137,-0.2529275078749158,0.3886561874413714,-0.019488506100005968,0.4707530647985989,0.8063047285464098,0.011420275940370636,0.004775116820867925,0.09878337799851367,0.013072492125084212,0.05865618744137141,0.0005114938999940324,0.030753064798598906,0.0063047285464097325,6
de,V3_frozen_initial,0.06074356515097623,0.1638039539444613,0.295471741189749,-0.46828002219882026,0.10335576405432519,-0.025429525351058545,1.0253429435015113,0.8288770053475936,0.025256434849023762,0.0001960460555387178,0.144528258810251,0.07428002219882024,0.07664423594567481,0.0004295253510585434,0.6746570564984886,0.011122994652406404,4
jp,V3_frozen_initial,0.0330133577559415,0.15542114626603457,0.24399908033049625,-0.4245026923356765,0.08933421963514092,-0.025106721628586584,1.3301343570057582,0.6125239923224568,0.013986642244058503,0.015578853733965448,0.06600091966950375,0.028497307664323512,0.030665780364859077,0.0008932783714134147,0.6101343570057582,0.1374760076775432,5
