fit_date,training_start,training_end,observations,scaler_mean,scaler_scale,lambda,objective_180,centers,active_state_count,collapsed_to_one_state,objective_60,delta,changed
1985-07-01,1973-06-28,1985-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,2560.9446991054997,"[[-0.7392671963577397, 0.9039501660948596, 1.1230822226052661], [-0.10049767906954772, -0.365942824467476, -0.3810438912585452]]",2,False,2560.9446991055,-4.547473508864641e-13,False
1985-07-01,1973-06-28,1985-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,2595.848161624729,"[[-0.7392671963577397, 0.9039501660948596, 1.1230822226052661], [-0.10049767906954772, -0.365942824467476, -0.3810438912585452]]",2,False,2595.848161624729,0.0,False
1985-07-01,1973-06-28,1985-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,2705.848161624728,"[[-0.7392671963577397, 0.9039501660948596, 1.1230822226052661], [-0.10049767906954772, -0.365942824467476, -0.3810438912585452]]",2,False,2705.848161624728,0.0,False
1986-01-02,1973-12-28,1986-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,2581.294779615753,"[[-0.5929378000568216, 1.0067783537783495, 1.2646829407176845], [-0.24787838720594735, -0.31976166519497434, -0.2926707180317465]]",2,False,2581.294779615753,0.0,False
1986-01-02,1973-12-28,1986-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,2616.198242134984,"[[-0.5929378000568216, 1.0067783537783495, 1.2646829407176845], [-0.24787838720594735, -0.31976166519497434, -0.2926707180317465]]",2,False,2616.198242134984,0.0,False
1986-01-02,1973-12-28,1986-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,2726.1982421349835,"[[-0.5929378000568216, 1.0067783537783495, 1.2646829407176845], [-0.24787838720594735, -0.31976166519497434, -0.2926707180317465]]",2,False,2726.1982421349835,0.0,False
1986-07-01,1974-06-27,1986-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,2898.1024617585117,"[[-0.4762088531746553, 1.0041028057775274, 1.2997709369926644], [-0.27327370366426057, -0.3487349829565141, -0.27970562891290823]]",2,False,2898.102461758512,-4.547473508864641e-13,False
1986-07-01,1974-06-27,1986-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,2936.178966324943,"[[-0.4762088531746553, 1.0041028057775274, 1.2997709369926644], [-0.27327370366426057, -0.3487349829565141, -0.27970562891290823]]",2,False,2936.178966324943,0.0,False
1986-07-01,1974-06-27,1986-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,3053.50725068368,"[[-0.37292189077826193, 1.07180240529747, 1.4164645177354958], [-0.3652051536035554, -0.2463857977123703, -0.185626975758576]]",2,False,3053.50725068368,0.0,False
1987-01-02,1974-12-27,1987-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,3109.5500024691887,"[[-0.4718663700792425, 1.0047162451813016, 1.3125790225071463], [-0.19092207623898644, -0.3301351204910367, -0.24321494531019497]]",2,False,3109.5500024691887,0.0,False
1987-01-02,1974-12-27,1987-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,3144.4534649884185,"[[-0.4718663700792425, 1.0047162451813016, 1.3125790225071463], [-0.19092207623898644, -0.3301351204910367, -0.24321494531019497]]",2,False,3144.4534649884185,0.0,False
1987-01-02,1974-12-27,1987-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,3253.0266918826615,"[[-0.36525096533895346, 1.0737761141495663, 1.4334096805966614], [-0.29132560899928134, -0.2310082936172036, -0.15416582039370375]]",2,False,3253.026691882661,4.547473508864641e-13,False
1987-07-01,1975-06-27,1987-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,3216.7588809987824,"[[-0.5136745836538933, 0.9140235216452246, 1.2423441381706524], [-0.020734397050637097, -0.3517579330434317, -0.289388612415786]]",2,False,3216.7588809987824,0.0,False
1987-07-01,1975-06-27,1987-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,3251.662343518013,"[[-0.5136745836538933, 0.9140235216452246, 1.2423441381706524], [-0.020734397050637097, -0.3517579330434317, -0.289388612415786]]",2,False,3251.662343518013,0.0,False
1987-07-01,1975-06-27,1987-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,3361.662343518014,"[[-0.5136745836538933, 0.9140235216452246, 1.2423441381706524], [-0.020734397050637097, -0.3517579330434317, -0.289388612415786]]",2,False,3361.662343518014,0.0,False
1988-01-04,1975-12-30,1988-01-04,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,4411.097257299564,"[[-0.30835600552224035, 0.24229707542799286, 0.3935485332921667], [4.585628645958563, -0.9525774845781679, -0.6241172978546232]]",2,False,4411.097257299564,0.0,False
1988-01-04,1975-12-30,1988-01-04,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,4426.962467535578,"[[-0.30835600552224035, 0.24229707542799286, 0.3935485332921667], [4.585628645958563, -0.9525774845781679, -0.6241172978546232]]",2,False,4426.962467535578,0.0,False
1988-01-04,1975-12-30,1988-01-04,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,4476.962467535578,"[[-0.30835600552224035, 0.24229707542799286, 0.3935485332921667], [4.585628645958563, -0.9525774845781679, -0.6241172978546232]]",2,False,4476.962467535578,0.0,False
1988-07-01,1976-06-29,1988-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,4421.347638140837,"[[-0.2592944299659811, 0.2408104771091159, 0.3491025037823892], [4.401681341788632, -0.9237182935255033, -0.6923646223583534]]",2,False,4421.347638140837,0.0,False
1988-07-01,1976-06-29,1988-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,4440.385890424053,"[[-0.2592944299659811, 0.2408104771091159, 0.3491025037823892], [4.401681341788632, -0.9237182935255033, -0.6923646223583534]]",2,False,4440.385890424053,0.0,False
1988-07-01,1976-06-29,1988-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,4500.385890424052,"[[-0.2592944299659811, 0.2408104771091159, 0.3491025037823892], [4.401681341788632, -0.9237182935255033, -0.6923646223583534]]",2,False,4500.385890424052,0.0,False
1989-01-02,1976-12-29,1989-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,4354.600881935291,"[[-0.2664853104067543, 0.29961680822437625, 0.3934331492691317], [4.205626247537226, -0.9364872179601612, -0.6901783194868752]]",2,False,4354.600881935291,0.0,False
1989-01-02,1976-12-29,1989-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,4373.639134218508,"[[-0.2664853104067543, 0.29961680822437625, 0.3934331492691317], [4.205626247537226, -0.9364872179601612, -0.6901783194868752]]",2,False,4373.639134218508,0.0,False
1989-01-02,1976-12-29,1989-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,4433.639134218508,"[[-0.2664853104067543, 0.29961680822437625, 0.3934331492691317], [4.205626247537226, -0.9364872179601612, -0.6901783194868752]]",2,False,4433.639134218508,0.0,False
1989-07-03,1977-06-30,1989-07-03,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,4288.937067390572,"[[-0.2351142313008127, 0.30374634940719963, 0.4122321984522964], [4.205626247537226, -0.936487217960161, -0.6901783194868752]]",2,False,4288.937067390572,0.0,False
1989-07-03,1977-06-30,1989-07-03,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,4307.975319673788,"[[-0.2351142313008127, 0.30374634940719963, 0.4122321984522964], [4.205626247537226, -0.936487217960161, -0.6901783194868752]]",2,False,4307.975319673788,0.0,False
1989-07-03,1977-06-30,1989-07-03,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,4367.975319673787,"[[-0.2351142313008127, 0.30374634940719963, 0.4122321984522964], [4.205626247537226, -0.936487217960161, -0.6901783194868752]]",2,False,4367.975319673787,0.0,False
1990-01-02,1978-01-02,1990-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,4433.77000509069,"[[-0.17135060625554316, 0.3226256615770675, 0.42985169833885134], [4.482429727502714, -0.8643655020370249, -0.6234841042497983]]",2,False,4433.77000509069,0.0,False
1990-01-02,1978-01-02,1990-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,4459.154341468312,"[[-0.17135060625554316, 0.3226256615770675, 0.42985169833885134], [4.482429727502714, -0.8643655020370249, -0.6234841042497983]]",2,False,4459.154341468312,0.0,False
1990-01-02,1978-01-02,1990-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,4539.154341468313,"[[-0.17135060625554316, 0.3226256615770675, 0.42985169833885134], [4.482429727502714, -0.8643655020370249, -0.6234841042497983]]",2,False,4539.154341468313,0.0,False
1990-07-02,1978-06-30,1990-07-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,4388.14998835369,"[[-0.10019585482268133, 0.3374186061466636, 0.4481018167194149], [4.482429727502714, -0.8643655020370249, -0.6234841042497982]]",2,False,4388.14998835369,0.0,False
1990-07-02,1978-06-30,1990-07-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,4413.534324731314,"[[-0.10019585482268133, 0.3374186061466636, 0.4481018167194149], [4.482429727502714, -0.8643655020370249, -0.6234841042497982]]",2,False,4413.534324731314,0.0,False
1990-07-02,1978-06-30,1990-07-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,4493.534324731312,"[[-0.10019585482268133, 0.3374186061466636, 0.4481018167194149], [4.482429727502714, -0.8643655020370249, -0.6234841042497982]]",2,False,4493.534324731312,0.0,False
1991-01-02,1978-12-27,1991-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,4477.589327714966,"[[-0.0708473712079162, 0.32549384898083283, 0.4236997792475527], [3.776874165975457, -0.9536029233956942, -0.7697413905551469]]",2,False,4477.589327714966,0.0,False
1991-01-02,1978-12-27,1991-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,4509.319748186994,"[[-0.0708473712079162, 0.32549384898083283, 0.4236997792475527], [3.776874165975457, -0.9536029233956942, -0.7697413905551469]]",2,False,4509.319748186994,0.0,False
1991-01-02,1978-12-27,1991-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,4599.91195916021,"[[-0.08958321985240729, 0.3356194331781209, 0.43965346365639424], [3.510215337195038, -0.8962763415668068, -0.7685382215487983]]",2,False,4599.91195916021,0.0,False
1991-07-01,1979-06-27,1991-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,4382.443241041683,"[[-0.05719821208308059, 0.3912228691811518, 0.46815170337740647], [3.419449873009596, -0.8916736506888245, -0.7882310485879782]]",2,False,4382.443241041683,0.0,False
1991-07-01,1979-06-27,1991-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,4414.173661513712,"[[-0.05719821208308059, 0.3912228691811518, 0.46815170337740647], [3.419449873009596, -0.8916736506888245, -0.7882310485879782]]",2,False,4414.173661513712,0.0,False
1991-07-01,1979-06-27,1991-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,4514.173661513712,"[[-0.05719821208308059, 0.3912228691811518, 0.46815170337740647], [3.419449873009596, -0.8916736506888245, -0.7882310485879782]]",2,False,4514.173661513712,0.0,False
1992-01-02,1979-12-21,1992-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,4359.092779154002,"[[-0.03112062334069631, 0.38904716872892914, 0.48873192249874653], [3.3975740008351463, -0.8544321565040727, -0.753639743000164]]",2,False,4359.092779154002,0.0,False
1992-01-02,1979-12-21,1992-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,4397.169283720435,"[[-0.03112062334069631, 0.38904716872892914, 0.48873192249874653], [3.3975740008351463, -0.8544321565040727, -0.753639743000164]]",2,False,4397.169283720435,0.0,False
1992-01-02,1979-12-21,1992-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,4517.169283720434,"[[-0.03112062334069631, 0.38904716872892914, 0.48873192249874653], [3.3975740008351463, -0.8544321565040727, -0.753639743000164]]",2,False,4517.169283720434,0.0,False
1992-07-01,1980-06-27,1992-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,4268.524274558579,"[[-0.053335055776161405, 0.4121087189783429, 0.5186161007102523], [3.388738514020046, -0.8497300006167725, -0.7507032693879527]]",2,False,4268.524274558579,0.0,False
1992-07-01,1980-06-27,1992-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,4306.600779125009,"[[-0.053335055776161405, 0.4121087189783429, 0.5186161007102523], [3.388738514020046, -0.8497300006167725, -0.7507032693879527]]",2,False,4306.600779125009,0.0,False
1992-07-01,1980-06-27,1992-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,4426.6007791250095,"[[-0.053335055776161405, 0.4121087189783429, 0.5186161007102523], [3.388738514020046, -0.8497300006167725, -0.7507032693879527]]",2,False,4426.6007791250095,0.0,False
1993-01-04,1980-12-30,1993-01-04,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,4495.263918422818,"[[-0.006471967422490765, 0.37491224330295586, 0.47090889918992745], [3.406492031150344, -0.858130457266269, -0.7572978770861721]]",2,False,4495.263918422818,0.0,False
1993-01-04,1980-12-30,1993-01-04,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,4533.340422989251,"[[-0.006471967422490765, 0.37491224330295586, 0.47090889918992745], [3.406492031150344, -0.858130457266269, -0.7572978770861721]]",2,False,4533.340422989251,0.0,False
1993-01-04,1980-12-30,1993-01-04,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,4653.340422989252,"[[-0.006471967422490765, 0.37491224330295586, 0.47090889918992745], [3.406492031150344, -0.858130457266269, -0.7572978770861721]]",2,False,4653.340422989252,0.0,False
1993-07-01,1981-07-02,1993-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,4422.230828658701,"[[0.0041647742686879725, 0.37559221977495116, 0.4745582459478886], [3.406492031150344, -0.858130457266269, -0.7572978770861722]]",2,False,4422.230828658701,0.0,False
1993-07-01,1981-07-02,1993-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,4460.307333225132,"[[0.0041647742686879725, 0.37559221977495116, 0.4745582459478886], [3.406492031150344, -0.858130457266269, -0.7572978770861722]]",2,False,4460.307333225132,0.0,False
1993-07-01,1981-07-02,1993-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,4580.30733322513,"[[0.0041647742686879725, 0.37559221977495116, 0.4745582459478886], [3.406492031150344, -0.858130457266269, -0.7572978770861722]]",2,False,4580.30733322513,0.0,False
1994-01-03,1982-01-06,1994-01-03,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,4399.277355029029,"[[-0.047050958381083, 0.4968335868656212, 0.5941248531376687], [2.9741782942503714, -0.9293253185124077, -0.8477834301950754]]",2,False,4399.277355029029,0.0,False
1994-01-03,1982-01-06,1994-01-03,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,4443.699943689867,"[[-0.047050958381083, 0.4968335868656212, 0.5941248531376687], [2.9741782942503714, -0.9293253185124077, -0.8477834301950754]]",2,False,4443.699943689867,0.0,False
1994-01-03,1982-01-06,1994-01-03,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,4574.399388206738,"[[-0.020490652324945322, 0.44515568310129094, 0.5394170265129575], [3.392502002383698, -0.8528117732377016, -0.7532103004886462]]",2,False,4574.399388206738,0.0,False
1994-07-01,1982-07-07,1994-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,4358.214138331398,"[[0.010545514113210116, 0.49192844155975723, 0.6220929268514677], [2.9778382828494636, -0.9305582560976464, -0.8490608344624837]]",2,False,4358.214138331398,0.0,False
1994-07-01,1982-07-07,1994-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,4402.636726992233,"[[0.010545514113210116, 0.49192844155975723, 0.6220929268514677], [2.9778382828494636, -0.9305582560976464, -0.8490608344624837]]",2,False,4402.636726992233,0.0,False
1994-07-01,1982-07-07,1994-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,4532.920897865168,"[[0.03619999045104829, 0.44027856329836923, 0.566299531992305], [3.4017523340142204, -0.8566299955863773, -0.7558662971028064]]",2,False,4532.920897865168,0.0,False
1995-01-02,1983-01-06,1995-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,4396.076193033687,"[[0.01240318249692954, 0.4632632097894376, 0.6004003409814821], [2.9778382828494627, -0.9305582560976462, -0.8490608344624835]]",2,False,4396.076193033687,0.0,False
1995-01-02,1983-01-06,1995-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,4440.498781694522,"[[0.01240318249692954, 0.4632632097894376, 0.6004003409814821], [2.9778382828494627, -0.9305582560976462, -0.8490608344624835]]",2,False,4440.498781694522,0.0,False
1995-01-02,1983-01-06,1995-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,4563.8161318944285,"[[0.03861296497760578, 0.41217211616745203, 0.5449420720875805], [3.406492031150344, -0.858130457266269, -0.7572978770861719]]",2,False,4563.8161318944285,0.0,False
1995-07-03,1983-07-07,1995-07-03,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,4194.216705010448,"[[0.023338227171651453, 0.3300592359247867, 0.43173122198707115], [3.412000168381753, -0.8592503926103593, -0.7569025838196801]]",2,False,4194.216705010448,0.0,False
1995-07-03,1983-07-07,1995-07-03,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,4232.293209576883,"[[0.023338227171651453, 0.3300592359247867, 0.43173122198707115], [3.412000168381753, -0.8592503926103593, -0.7569025838196801]]",2,False,4232.293209576883,0.0,False
1995-07-03,1983-07-07,1995-07-03,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,4352.293209576885,"[[0.023338227171651453, 0.3300592359247867, 0.43173122198707115], [3.412000168381753, -0.8592503926103593, -0.7569025838196801]]",2,False,4352.293209576885,0.0,False
1996-01-02,1984-01-05,1996-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,4145.919032141203,"[[0.02818056708403081, 0.3199491363292857, 0.3789451366613267], [3.4168466400673294, -0.8613708181962412, -0.7570747160237757]]",2,False,4145.919032141203,0.0,False
1996-01-02,1984-01-05,1996-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,4183.99553670764,"[[0.02818056708403081, 0.3199491363292857, 0.3789451366613267], [3.4168466400673294, -0.8613708181962412, -0.7570747160237757]]",2,False,4183.99553670764,0.0,False
1996-01-02,1984-01-05,1996-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,4303.995536707645,"[[0.02818056708403081, 0.3199491363292857, 0.3789451366613267], [3.4168466400673294, -0.8613708181962412, -0.7570747160237757]]",2,False,4303.995536707645,0.0,False
1996-07-01,1984-07-04,1996-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,4084.5140762085116,"[[0.003057027641473515, 0.34922505344549526, 0.39495631467382114], [3.412000168381753, -0.8592503926103595, -0.7569025838196801]]",2,False,4084.514076208512,-4.547473508864641e-13,False
1996-07-01,1984-07-04,1996-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,4122.590580774946,"[[0.003057027641473515, 0.34922505344549526, 0.39495631467382114], [3.412000168381753, -0.8592503926103595, -0.7569025838196801]]",2,False,4122.590580774946,0.0,False
1996-07-01,1984-07-04,1996-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,4242.59058077495,"[[0.003057027641473515, 0.34922505344549526, 0.39495631467382114], [3.412000168381753, -0.8592503926103595, -0.7569025838196801]]",2,False,4242.59058077495,0.0,False
1997-01-02,1985-01-07,1997-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,4077.165049081054,"[[0.004170828632601566, 0.354429704000816, 0.41292732853227093], [3.412000168381752, -0.8592503926103593, -0.75690258381968]]",2,False,4077.165049081054,0.0,False
1997-01-02,1985-01-07,1997-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,4115.241553647484,"[[0.004170828632601566, 0.354429704000816, 0.41292732853227093], [3.412000168381752, -0.8592503926103593, -0.75690258381968]]",2,False,4115.241553647484,0.0,False
1997-01-02,1985-01-07,1997-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,4235.241553647479,"[[0.004170828632601566, 0.354429704000816, 0.41292732853227093], [3.412000168381752, -0.8592503926103593, -0.75690258381968]]",2,False,4235.241553647479,0.0,False
1997-07-01,1985-07-05,1997-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,4018.552804829725,"[[0.04575795783282787, 0.348515425169672, 0.42291924930644903], [3.412000168381753, -0.8592503926103593, -0.7569025838196801]]",2,False,4018.552804829725,0.0,False
1997-07-01,1985-07-05,1997-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,4056.629309396157,"[[0.04575795783282787, 0.348515425169672, 0.42291924930644903], [3.412000168381753, -0.8592503926103593, -0.7569025838196801]]",2,False,4056.629309396157,0.0,False
1997-07-01,1985-07-05,1997-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,4176.629309396159,"[[0.04575795783282787, 0.348515425169672, 0.42291924930644903], [3.412000168381753, -0.8592503926103593, -0.7569025838196801]]",2,False,4176.629309396159,0.0,False
1998-01-02,1986-01-08,1998-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,3914.367710152603,"[[0.059737101411366005, 0.30984808963880117, 0.37333163847747064], [3.3708904216050555, -0.85219279598067, -0.7182390710313988]]",2,False,3914.367710152603,0.0,False
1998-01-02,1986-01-08,1998-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,3958.7902988134397,"[[0.059737101411366005, 0.30984808963880117, 0.37333163847747064], [3.3708904216050555, -0.85219279598067, -0.7182390710313988]]",2,False,3958.79029881344,-4.547473508864641e-13,False
1998-01-02,1986-01-08,1998-01-02,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,4098.790298813442,"[[0.059737101411366005, 0.30984808963880117, 0.37333163847747064], [3.3708904216050555, -0.85219279598067, -0.7182390710313988]]",2,False,4098.790298813442,0.0,False
1998-07-01,1986-07-08,1998-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,3740.7584009953284,"[[0.02696089414394864, 0.3324985953805688, 0.37204310610028746], [3.4469964344897686, -0.8783723064684712, -0.8242022916691668]]",2,False,3740.758400995328,4.547473508864641e-13,False
1998-07-01,1986-07-08,1998-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,3782.007947608963,"[[0.02696089414394864, 0.3324985953805688, 0.37204310610028746], [3.4469964344897686, -0.8783723064684712, -0.8242022916691668]]",2,False,3782.007947608963,0.0,False
1998-07-01,1986-07-08,1998-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,3912.0079476089586,"[[0.02696089414394864, 0.3324985953805688, 0.37204310610028746], [3.4469964344897686, -0.8783723064684712, -0.8242022916691668]]",2,False,3912.007947608959,-4.547473508864641e-13,False
1999-01-04,1987-01-13,1999-01-04,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,3802.4832989055735,"[[0.0077401746274589605, 0.34840841568618724, 0.3925200542659384], [3.350135620912339, -0.8274564192407007, -0.766992344757075]]",2,False,3802.4832989055735,0.0,False
1999-01-04,1987-01-13,1999-01-04,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,3840.559803472006,"[[0.0077401746274589605, 0.34840841568618724, 0.3925200542659384], [3.350135620912339, -0.8274564192407007, -0.766992344757075]]",2,False,3840.559803472006,0.0,False
1999-01-04,1987-01-13,1999-01-04,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,3960.559803472005,"[[0.0077401746274589605, 0.34840841568618724, 0.3925200542659384], [3.350135620912339, -0.8274564192407007, -0.766992344757075]]",2,False,3960.559803472005,0.0,False
1999-07-01,1987-07-14,1999-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,3783.286236089697,"[[0.0993045429581591, 0.30502106787594924, 0.34775335586926115], [4.229765601865869, -0.9480036355336635, -0.8295211920076618]]",2,False,3783.286236089697,0.0,False
1999-07-01,1987-07-14,1999-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,3821.3627406561295,"[[0.0993045429581591, 0.30502106787594924, 0.34775335586926115], [4.229765601865869, -0.9480036355336635, -0.8295211920076618]]",2,False,3821.3627406561295,0.0,False
1999-07-01,1987-07-14,1999-07-01,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,3937.9713194207093,"[[0.11844219595958524, 0.2970811573964957, 0.3434757925794535], [4.316374729194228, -0.9509025628378668, -0.8670985640319783]]",2,False,3937.971319420709,4.547473508864641e-13,False
2000-01-03,1988-01-19,2000-01-03,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",26.826957952797247,3178.8460693933584,"[[-0.06061844065436446, 0.4080431023991622, 0.4441949083433848], [2.21541273684173, -0.669819904502629, -0.5830066352564517]]",2,False,3178.8460693933584,0.0,False
2000-01-03,1988-01-19,2000-01-03,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",30.0,3220.0956160069945,"[[-0.06061844065436446, 0.4080431023991622, 0.4441949083433848], [2.21541273684173, -0.669819904502629, -0.5830066352564517]]",2,False,3220.0956160069945,0.0,False
2000-01-03,1988-01-19,2000-01-03,3000,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]",40.0,3350.095616006993,"[[-0.06061844065436446, 0.4080431023991622, 0.4441949083433848], [2.21541273684173, -0.669819904502629, -0.5830066352564517]]",2,False,3350.095616006993,0.0,False
