date,equity_simple,cash_return,signal,position,gross_return,one_way_turnover,transaction_cost,strategy_return
1969-11-21,-0.006072552696248,0.0002916666666666,,,,,,
1969-11-24,-0.0113064967136941,0.0002928571428571,,,,,,
1969-11-25,-0.0030735497800542,0.0002944444444444,,,,,,
1969-11-26,0.0036945197913829,0.0002984126984126,,,,,,
1969-11-28,0.0059335574122396,0.0002996031746031,,,,,,
1969-12-01,-0.0061578929772745,0.0002980158730158,,,,,,
1969-12-02,-0.0059831880105637,0.000297619047619,,,,,,
1969-12-03,-0.0106619316462011,0.0002996031746031,,,,,,
1969-12-04,0.0034046487458139,0.0003023809523809,,,,,,
1969-12-05,-0.0022611587333045,0.0003031746031746,,,,,,
1969-12-08,-0.0095710872798565,0.000304365079365,,,,,,
1969-12-09,-0.0030609761389434,0.0003047619047619,,,,,,
1969-12-10,-0.0006416738402797,0.0003111111111111,,,,,,
1969-12-11,0.000573388754796,0.0003138888888888,,,,,,
1969-12-12,0.0033350984447637,0.0003115079365079,,,,,,
1969-12-15,-0.0028418276208899,0.0003099206349206,,,,,,
1969-12-16,-0.0089253907009946,0.0003142857142857,,,,,,
1969-12-17,-0.0056644804002223,0.0003138888888888,,,,,,
1969-12-18,0.0159385928087234,0.0003142857142857,,,,,,
1969-12-19,0.0086292975023383,0.0003126984126984,,,,,,
1969-12-22,-0.0086232247519264,0.0003091269841269,,,,,,
1969-12-23,-0.0037325943864926,0.0003103174603174,,,,,,
1969-12-24,0.0106599911193843,0.0003103174603174,,,,,,
1969-12-26,0.0079181616079047,0.0003115079365079,,,,,,
1969-12-29,-0.006833466355384,0.0003119047619047,,,,,,
1969-12-30,0.0039669760413836,0.0003206349206349,,,,,,
1969-12-31,0.0051532004749379,0.0003194444444444,,,,,,
1970-01-02,0.0103497567827171,0.0003178571428571,,,,,,
1970-01-05,0.0050852245757426,0.0003142857142857,,,,,,
1970-01-06,-0.006708845022794,0.0003138888888888,,,,,,
1970-01-07,-0.0019080010835432,0.0003146825396825,,,,,,
1970-01-08,0.0006788127507648,0.000313492063492,,,,,,
1970-01-09,-0.0028821369941626,0.0003138888888888,,,,,,
1970-01-12,-0.0074368091311912,0.0003130952380952,,,,,,
1970-01-13,0.0025381388427143,0.0003095238095238,,,,,,
1970-01-14,-0.0027983024919842,0.0003103174603174,,,,,,
1970-01-15,0.0004663167785763,0.0003123015873015,,,,,,
1970-01-16,-0.008150728728247,0.0003111111111111,,,,,,
1970-01-19,-0.0138292892996316,0.0003095238095238,,,,,,
1970-01-20,0.0021468093736671,0.0003091269841269,,,,,,
1970-01-21,0.0014748000956663,0.0003103174603174,,,,,,
1970-01-22,0.0011395978647488,0.0003107142857142,,,,,,
1970-01-23,-0.007302118999665,0.0003123015873015,,,,,,
1970-01-26,-0.0132883775531077,0.0003119047619047,,,,,,
1970-01-27,-0.0060988997661598,0.0003126984126984,,,,,,
1970-01-28,-0.0093337458623337,0.0003138888888888,,,,,,
1970-01-29,-0.0125352556534475,0.0003138888888888,,,,,,
1970-01-30,-0.0076799515992873,0.0003138888888888,,,,,,
1970-02-02,0.0087456043437905,0.0003119047619047,,,,,,
1970-02-03,0.0120543540963566,0.0003063492063492,,,,,,
1970-02-04,-0.0059487385340835,0.0003055555555555,,,,,,
1970-02-05,-0.0037830942063463,0.0003039682539682,,,,,,
1970-02-06,0.0051651736980273,0.0003,,,,,,
1970-02-09,0.0080361048785639,0.0002944444444444,,,,,,
1970-02-10,-0.0102992602997986,0.0002896825396825,,,,,,
1970-02-11,0.0099154933240113,0.0002888888888888,,,,,,
1970-02-12,-0.0022560988263118,0.0002876984126984,,,,,,
1970-02-13,-0.002031385343407,0.0002876984126984,,,,,,
1970-02-16,-0.0006495214614358,0.0002757936507936,,,,,,
1970-02-17,-0.0009971032770238,0.0002710317460317,,,,,,
1970-02-18,0.0125479064280642,0.0002686507936507,,,,,,
1970-02-19,0.0038189982532228,0.0002686507936507,,,,,,
1970-02-20,0.003235883656683,0.0002694444444444,,,,,,
1970-02-24,-0.00029505144266,0.0002698412698412,,,,,,
1970-02-25,0.0156156586768259,0.0002730158730158,,,,,,
1970-02-26,-0.004876990229277,0.0002734126984126,,,,,,
1970-02-27,0.0069084885881127,0.0002730158730158,,,,,,
1970-03-02,0.0024882576970013,0.0002718253968253,,,,,,
1970-03-03,0.0059384021403534,0.000272619047619,,,,,,
1970-03-04,-0.0019638575695911,0.0002746031746031,,,,,,
1970-03-05,-0.0003023579535492,0.000275,,,,,,
1970-03-06,-0.0060802958842129,0.0002730158730158,,,,,,
1970-03-09,-0.0102561361173265,0.0002718253968253,,,,,,
1970-03-10,0.0028534330264025,0.0002722222222222,,,,,,
1970-03-11,-0.0005341296179522,0.0002662698412698,,,,,,
1970-03-12,-0.0039171897552584,0.0002666666666666,,,,,,
1970-03-13,-0.0051790700059819,0.0002678571428571,,,,,,
1970-03-16,-0.0106707224782632,0.0002686507936507,,,,,,
1970-03-17,0.0045142066259098,0.0002706349206349,,,,,,
1970-03-18,0.0030059156779693,0.000270238095238,,,,,,
1970-03-19,-0.0012289340686787,0.0002678571428571,,,,,,
1970-03-20,-0.0039761586461043,0.0002638888888888,,,,,,
1970-03-23,-0.0006621404945298,0.0002587301587301,,,,,,
1970-03-24,0.0115225810997181,0.0002440476190476,,,,,,
1970-03-25,0.0204873551993896,0.0002412698412698,,,,,,
1970-03-26,0.0018128531099941,0.0002440476190476,,,,,,
1970-03-30,-0.0030832000039479,0.0002484126984126,,,,,,
1970-03-31,0.0001418992112731,0.0002507936507936,,,,,,
1970-04-01,0.0050489489656335,0.0002531746031746,,,,,,
1970-04-02,-0.0029688287434889,0.0002515873015873,,,,,,
1970-04-03,-0.0043150050645687,0.0002519841269841,,,,,,
1970-04-06,-0.0069078865762162,0.0002523809523809,,,,,,
1970-04-07,-0.002564131554939,0.0002535714285714,,,,,,
1970-04-08,-0.0001990417317199,0.0002555555555555,,,,,,
1970-04-09,0.0005918897876264,0.0002551587301587,,,,,,
1970-04-10,-0.003135885176481,0.0002531746031746,,,,,,
1970-04-13,-0.0066597692721074,0.0002523809523809,,,,,,
1970-04-14,-0.0084178853003085,0.0002515873015873,,,,,,
1970-04-15,-0.0017015120790554,0.0002507936507936,,,,,,
1970-04-16,-0.0096607494232505,0.0002531746031746,,,,,,
1970-04-17,-0.0023054109380709,0.0002539682539682,,,,,,
1970-04-20,0.0020075253490878,0.0002539682539682,,,,,,
1970-04-21,-0.0051031243243263,0.0002571428571428,,,,,,
1970-04-22,-0.0128608593547463,0.0002595238095238,,,,,,
1970-04-23,-0.0144560405451914,0.0002674603174603,,,,,,
1970-04-24,-0.0031116455486854,0.0002611111111111,,,,,,
1970-04-27,-0.0156871106483,0.0002619047619047,,,,,,
1970-04-28,-0.0144685759411348,0.0002638888888888,,,,,,
1970-04-29,0.0193251129427305,0.0002761904761904,,,,,,
1970-04-30,-0.0034049592682113,0.0002742063492063,,,,,,
1970-05-01,-0.0008155477971344,0.000275,,,,,,
1970-05-04,-0.0252517453716684,0.0002714285714285,,,,,,
1970-05-05,-0.0095357166229004,0.0002742063492063,,,,,,
1970-05-06,0.0112344728330933,0.0002813492063492,,,,,,
1970-05-07,0.0046957543200669,0.0002742063492063,,,,,,
1970-05-08,-0.004719638293508,0.000263492063492,,,,,,
1970-05-11,-0.0104083323582216,0.0002603174603174,,,,,,
1970-05-12,-0.0093762495337192,0.0002674603174603,,,,,,
1970-05-13,-0.0167899450356483,0.0002746031746031,,,,,,
1970-05-14,-0.0140769975998011,0.0002706349206349,,,,,,
1970-05-15,0.0195188509360932,0.0002682539682539,,,,,,
1970-05-18,0.0009459376912799,0.0002682539682539,,,,,,
1970-05-19,-0.0193249093381625,0.0002650793650793,,,,,,
1970-05-20,-0.0255432821738778,0.0002666666666666,,,,,,
1970-05-21,-0.0183325377801607,0.0002646825396825,,,,,,
1970-05-22,0.0014129129525737,0.0002662698412698,,,,,,
1970-05-25,-0.0275159255153084,0.0002722222222222,,,,,,
1970-05-26,-0.0134997320102827,0.0002781746031746,,,,,,
1970-05-27,0.0503893705634184,0.0002809523809523,,,,,,
1970-05-28,0.0254509360462378,0.000279365079365,,,,,,
1970-05-29,0.0261676443179459,0.0002757936507936,,,,,,
1970-06-01,0.0170109950050862,0.000275,,,,,,
1970-06-02,0.0001593524877028,0.0002718253968253,,,,,,
1970-06-03,0.008895225267347,0.0002706349206349,,,,,,
1970-06-04,-0.0146139037821354,0.000270238095238,,,,,,
1970-06-05,-0.0152233056304125,0.000270238095238,,,,,,
1970-06-08,0.0017348119791924,0.0002698412698412,,,,,,
1970-06-09,-0.0003649746200085,0.0002678571428571,,,,,,
1970-06-10,-0.0099389641426763,0.0002686507936507,,,,,,
1970-06-11,-0.0134867307513326,0.0002682539682539,,,,,,
1970-06-12,-0.0074967887908589,0.0002674603174603,,,,,,
1970-06-15,0.0096342388393577,0.0002694444444444,,,,,,
1970-06-16,0.0212105680452021,0.0002662698412698,,,,,,
1970-06-17,-0.0018104639649986,0.0002662698412698,,,,,,
1970-06-18,0.0068699069117879,0.0002666666666666,,,,,,
1970-06-19,0.0072172651847361,0.0002670634920634,,,,,,
1970-06-22,-0.0051619148175555,0.000265873015873,,,,,,
1970-06-23,-0.024370883268952,0.0002595238095238,,,,,,
1970-06-24,-0.0104078076641623,0.0002619047619047,,,,,,
1970-06-25,0.000835240300846,0.0002626984126984,,,,,,
1970-06-26,-0.0072710102157086,0.000254365079365,,,,,,
1970-06-29,-0.0077350509615684,0.0002531746031746,,,,,,
1970-06-30,-0.0021729039311311,0.0002527777777777,,,,,,
1970-07-01,0.0031845647515764,0.0002575396825396,,,,,,
1970-07-02,-0.0001150110510003,0.0002571428571428,,,,,,
1970-07-06,-0.0154743175734044,0.0002571428571428,,,,,,
1970-07-07,-0.0075029923481287,0.0002611111111111,,,,,,
1970-07-08,0.0250082776302207,0.0002662698412698,,,,,,
1970-07-09,0.0146797599870449,0.0002646825396825,,,,,,
1970-07-10,0.0054252379581463,0.0002623015873015,,,,,,
1970-07-13,0.0015025108667541,0.0002587301587301,,,,,,
1970-07-14,-0.0015846160499956,0.0002579365079365,,,,,,
1970-07-15,0.0110434863876411,0.0002583333333333,,,,,,
1970-07-16,0.0149139036198377,0.0002575396825396,,,,,,
1970-07-17,0.0178433713473908,0.0002531746031746,,,,,,
1970-07-20,0.0014463927502559,0.0002539682539682,,,,,,
1970-07-21,-0.0102533724479156,0.0002527777777777,,,,,,
1970-07-22,0.0008087053478431,0.0002531746031746,,,,,,
1970-07-23,0.0127517579623912,0.0002519841269841,,,,,,
1970-07-24,-0.0021484507344413,0.0002492063492063,,,,,,
1970-07-27,-0.0020252593923163,0.0002507936507936,,,,,,
1970-07-28,0.0017045785807963,0.0002515873015873,,,,,,
1970-07-29,0.0036310763217599,0.0002531746031746,,,,,,
1970-07-30,0.0005436480862852,0.0002531746031746,,,,,,
1970-07-31,-9.689186718597752e-05,0.0002535714285714,,,,,,
1970-08-03,-0.0130344619480697,0.0002531746031746,,,,,,
1970-08-04,0.0023695827320091,0.0002539682539682,,,,,,
1970-08-05,3.271031729235041e-05,0.0002563492063492,,,,,,
1970-08-06,-0.001133364230425,0.0002579365079365,,,,,,
1970-08-07,0.0027569555924729,0.0002575396825396,,,,,,
1970-08-10,-0.0138128907459623,0.000256746031746,,,,,,
1970-08-11,-0.0048245523476936,0.0002571428571428,,,,,,
1970-08-12,-0.0051133845602322,0.0002595238095238,,,,,,
1970-08-13,-0.0085886535930184,0.0002599206349206,,,,,,
1970-08-14,0.0057802413231837,0.0002591269841269,,,,,,
1970-08-17,0.0021575202287218,0.0002595238095238,,,,,,
1970-08-18,0.0117114069405679,0.0002591269841269,,,,,,
1970-08-19,0.0101360701628656,0.000256746031746,,,,,,
1970-08-20,0.0115967643301639,0.000254365079365,,,,,,
1970-08-21,0.0181479204077779,0.0002531746031746,,,,,,
1970-08-24,0.0222470946971566,0.0002496031746031,,,,,,
1970-08-25,0.001767485216078,0.0002472222222222,,,,,,
1970-08-26,0.0012717107217741,0.0002472222222222,,,,,,
1970-08-27,-0.0014384658295331,0.0002480158730158,,,,,,
1970-08-28,0.009782401443646,0.0002488095238095,,,,,,
1970-08-31,-0.0039911926751977,0.0002492063492063,,,,,,
1970-09-01,-0.0068388552021126,0.0002511904761904,,,,,,
1970-09-02,0.0002768499473508,0.0002535714285714,,,,,,
1970-09-03,0.014110766622184,0.0002539682539682,,,,,,
1970-09-04,0.0091678541111721,0.0002535714285714,,,,,,
1970-09-08,0.0026885926912485,0.0002507936507936,,,,,,
1970-09-09,-0.0028573067612146,0.0002531746031746,,,,,,
1970-09-10,-0.005765272825045,0.0002539682539682,,,,,,
1970-09-11,0.0028263595621809,0.000254365079365,,,,,,
1970-09-14,-0.0052998961926796,0.0002535714285714,,,,,,
1970-09-15,-0.0084978498247005,0.0002511904761904,,,,,,
1970-09-16,0.0054384466284267,0.0002507936507936,,,,,,
1970-09-17,0.0062665072143357,0.0002460317460317,,,,,,
1970-09-18,0.0041635205164003,0.0002440476190476,,,,,,
1970-09-21,-0.0084402590061813,0.0002412698412698,,,,,,
1970-09-22,-0.0004571727994618,0.0002365079365079,,,,,,
1970-09-23,0.0007641267087452,0.0002277777777777,,,,,,
1970-09-24,-0.0028988397424546,0.0002265873015873,,,,,,
1970-09-25,0.0144809676630797,0.0002285714285714,,,,,,
1970-09-28,0.0131920664006481,0.0002309523809523,,,,,,
1970-09-29,-0.0004426223696937,0.0002305555555555,,,,,,
1970-09-30,0.0054001595541723,0.0002309523809523,,,,,,
1970-10-01,0.0003796780408087,0.000231746031746,,,,,,
1970-10-02,0.0101045663688565,0.0002325396825396,,,,,,
1970-10-05,0.0155252494470652,0.0002325396825396,,,,,,
1970-10-06,0.0045370258394275,0.0002341269841269,,,,,,
1970-10-07,0.0006030446872955,0.0002400793650793,,,,,,
1970-10-08,-0.0106758342081927,0.0002404761904761,,,,,,
1970-10-09,-0.0099796376517529,0.000240873015873,,,,,,
1970-10-12,-0.010553388569213,0.0002400793650793,,,,,,
1970-10-13,-0.0011644162687408,0.0002400793650793,,,,,,
1970-10-14,0.0016890424732189,0.000238492063492,,,,,,
1970-10-15,0.0056062907226135,0.0002365079365079,,,,,,
1970-10-16,-0.0042285015822031,0.0002345238095238,,,,,,
1970-10-19,-0.0132651863156855,0.0002353174603174,,,,,,
1970-10-20,0.0060354086691125,0.0002357142857142,,,,,,
1970-10-21,0.0003816410681474,0.0002325396825396,,,,,,
1970-10-22,-0.0032044867404088,0.0002309523809523,,,,,,
1970-10-23,0.0048198434473738,0.000229365079365,,,,,,
1970-10-26,-0.0053487453202853,0.0002285714285714,,,,,,
1970-10-27,-0.002138106425747,0.0002301587301587,,,,,,
1970-10-28,0.0038719880932507,0.0002321428571428,,,,,,
1970-10-29,-0.0006965531214673,0.0002333333333333,,,,,,
1970-10-30,-0.0011771151007469,0.0002321428571428,,,,,,
1970-11-02,0.0032792094345539,0.000231746031746,,,,,,
1970-11-03,0.0086580252817134,0.0002257936507936,,,,,,
1970-11-04,0.0021745617965913,0.0002257936507936,,,,,,
1970-11-05,-0.0032803763394539,0.0002206349206349,,,,,,
1970-11-06,0.001582966105931,0.0002178571428571,,,,,,
1970-11-09,0.0054991732337619,0.0002182539682539,,,,,,
1970-11-10,0.0015733601570535,0.0002178571428571,,,,,,
1970-11-11,0.0029865578933461,0.0002174603174603,,,,,,
1970-11-12,-0.0101931956826581,0.0002174603174603,,,,,,
1970-11-13,-0.0091130868849821,0.0002178571428571,,,,,,
1970-11-16,-0.0014033117674859,0.000215873015873,,,,,,
1970-11-17,0.002919195716313,0.0002103174603174,,,,,,
1970-11-18,-0.0079905823971702,0.0002071428571428,,,,,,
1970-11-19,0.0016055442269797,0.0002079365079365,,,,,,
1970-11-20,0.0099256604919932,0.0002051587301587,,,,,,
1970-11-23,0.0063672005875123,0.0001992063492063,,,,,,
1970-11-24,0.0065663280919012,0.0001904761904761,,,,,,
1970-11-25,0.0038125546714957,0.0001956349206349,,,,,,
1970-11-27,0.0100280080412653,0.0002007936507936,,,,,,
1970-11-30,0.0149354931955885,0.0002047619047619,,,,,,
1970-12-01,0.0032284608832471,0.0002,,,,,,
1970-12-02,0.0116789218160513,0.000197619047619,,,,,,
1970-12-03,0.0048788960719252,0.0001972222222222,,,,,,
1970-12-04,0.0064312665314603,0.0001960317460317,,,,,,
1970-12-07,0.0054976455751478,0.0001948412698412,,,,,,
1970-12-08,-0.0050936379532626,0.000195238095238,,,,,,
1970-12-09,0.0009144632389741,0.0001968253968253,,,,,,
1970-12-10,0.0043759641206133,0.0001968253968253,,,,,,
1970-12-11,0.0039132644907382,0.0001944444444444,,,,,,
1970-12-14,-0.0049642964444481,0.0001928571428571,,,,,,
1970-12-15,-0.0014269316912324,0.0001904761904761,,,,,,
1970-12-16,0.0008012489822746,0.0001896825396825,,,,,,
1970-12-17,0.0036987298592083,0.0001888888888888,,,,,,
1970-12-18,0.0021311963785475,0.0001880952380952,,,,,,
1970-12-21,-0.0029714296415302,0.000188492063492,,,,,,
1970-12-22,0.0012439168538493,0.0001904761904761,,,,,,
1970-12-23,0.0007984248840799,0.000190873015873,,,,,,
1970-12-24,0.0057924826674438,0.0001928571428571,,,,,,
1970-12-28,0.0054294628555537,0.0001916666666666,,,,,,
1970-12-29,0.011000514185125,0.0001920634920634,,,,,,
1970-12-30,0.0021954482306658,0.0001956349206349,,,,,,
1970-12-31,-0.0011683966752065,0.0001940476190476,,,,,,
1971-01-04,-0.0107123737826946,0.0001924603174603,,,,,,
1971-01-05,0.0072706171846212,0.0001940476190476,,,,,,
1971-01-06,0.0061307333240807,0.0001940476190476,,,,,,
1971-01-07,0.0004643358825739,0.0001920634920634,,,,,,
1971-01-08,-0.0019171681506581,0.000190873015873,,,,,,
1971-01-11,-0.0021383963512952,0.000188492063492,,,,,,
1971-01-12,0.008184701690268,0.0001849206349206,,,,,,
1971-01-13,-0.0015861670274486,0.0001837301587301,,,,,,
1971-01-14,0.0027324701062516,0.0001809523809523,,,,,,
1971-01-15,0.0026179001404336,0.0001738095238095,,,,,,
1971-01-18,0.0042242543845221,0.0001714285714285,,,,,,
1971-01-19,0.0038864036744175,0.0001690476190476,,,,,,
1971-01-20,0.0003527727573973,0.0001686507936507,,,,,,
1971-01-21,0.004511471406789,0.000165873015873,,,,,,
1971-01-22,0.0074650611464441,0.000163492063492,,,,,,
1971-01-25,0.0043553657917865,0.000165873015873,,,,,,
1971-01-26,0.0033930408336071,0.000165873015873,,,,,,
1971-01-27,-0.0071834120998347,0.0001686507936507,,,,,,
1971-01-28,0.0035118206421005,0.0001674603174603,,,,,,
1971-01-29,0.0071765547588453,0.000165873015873,,,,,,
1971-02-01,0.005772964295412,0.0001646825396825,,,,,,
1971-02-02,0.0002446496154049,0.000163492063492,,,,,,
1971-02-03,0.0022149262288864,0.0001626984126984,,,,,,
