agreement,grid
0.8724418604651163,15|20|22|51.7947|60|100|150|1000
0.8723255813953489,15|20|21.5443|50|60|150|500
0.8723255813953489,15|20|22|51.7947|60|150|500
0.8723255813953489,15|20|22|70|150|220|500
0.8723255813953489,15|20|21.5443|22|50|60|150|500
0.8723255813953489,15|20|21.5443|50|51.7947|60|150|500
0.8723255813953489,15|20|22|60|70|150|220|500
0.872093023255814,3.72759|13.895|22|40|70|150|500
0.872093023255814,13.895|15|20|21.5443|150|220|500
0.872093023255814,3.72759|13.895|22|40|70|100|150|500
0.872093023255814,13.895|15|20|21.5443|22|150|220|500
0.872093023255814,15|20|21.5443|22|40|150|220|500
0.872093023255814,15|20|21.5443|22|40|100|150|1000
0.8719767441860465,15|20|22|40|100|150|1000
0.8719767441860465,15|20|21.5443|40|50|60|150|500
0.8719767441860465,15|20|22|40|50|60|150|500
0.8719767441860465,15|20|22|40|100|150|500|1000
0.8719767441860465,15|20|22|51.7947|70|80|150|1000
0.871860465116279,0|10|13.895|20|22|150|1000
0.871860465116279,15|20|21.5443|22|100|150|1000
0.871860465116279,3.72759|13.895|20|22|40|70|150|500
0.871860465116279,15|20|22|51.7947|70|150|220|500
0.871860465116279,0|10|13.895|20|22|40|150|1000
0.871860465116279,15|20|21.5443|22|100|150|500|1000
0.8717441860465116,3.72759|10|13.895|150|500
0.8717441860465116,15|20|22|50|60|150|500
0.8717441860465116,15|20|22|50|51.7947|60|150|500
0.8716279069767442,15|20|21.5443|22|51.7947|150|220|500
0.8715116279069768,3.72759|13.895|22|70|150|500
0.8715116279069768,3.72759|13.895|22|70|100|150|500
0.8712790697674418,3.72759|13.895|20|22|70|150|500
0.8712790697674418,3.72759|13.895|20|22|70|100|150|500
0.8712790697674418,15|20|22|40|51.7947|150|220|500
0.8712790697674418,15|20|22|50|70|150|220|500
0.871046511627907,3.72759|5|13.895|20|150|220|500
0.871046511627907,3.72759|5|13.895|22|150|220|500
0.871046511627907,3.72759|13.895|22|70|80|150|500
0.871046511627907,3.72759|5|13.895|20|22|150|220|500
0.871046511627907,3.72759|13.895|22|40|70|80|150|500
0.871046511627907,3.72759|13.895|22|70|80|100|150|500
0.871046511627907,15|20|21.5443|22|50|150|220|500
0.871046511627907,15|20|22|35|50|150|220|500
0.8709302325581395,3.72759|5|13.895|100|150|220|500
0.8709302325581395,3.72759|5|13.895|20|100|150|220|500
0.8709302325581395,3.72759|5|13.895|22|100|150|220|500
0.8709302325581395,15|20|22|70|80|150|220|500
0.8709302325581395,15|20|22|51.7947|70|100|150|1000
0.8708139534883721,5|13.895|22|100|150|1000
0.8708139534883721,5|13.895|20|22|100|150|1000
0.8708139534883721,5|13.895|22|100|150|500|1000
0.8708139534883721,3.72759|4.64159|5|13.895|22|150|220|500
0.8708139534883721,3.72759|13.895|20|22|70|80|150|500
