agreement,grid
0.9542216512904356,0.1|21.5443|150|1000
0.9542216512904356,0|22|25|70|150
0.9542216512904356,0|22|60|70|150
0.9542216512904356,0|20|21.5443|150|220
0.9542216512904356,0.1|21.5443|150|220|1000
0.9542216512904356,0.1|21.5443|150|500|1000
0.9542216512904356,20|26.827|30|150|1000
0.9542216512904356,0|20|21.5443|150|220|1000
0.9542216512904356,0.1|21.5443|150|220|500|1000
0.9542216512904356,20|25|26.827|30|150|1000
0.9542216512904356,20|26.827|30|150|220|1000
0.9542216512904356,20|26.827|30|150|500|1000
0.9542216512904356,0.1|10|20|22|26.827|150|220
0.9542216512904356,0.1|15|22|25|60|150|220
0.9542216512904356,0|20|21.5443|150|220|500|1000
0.9542216512904356,15|21.5443|22|25|60|150|1000
0.9542216512904356,20|25|26.827|30|150|220|1000
0.9542216512904356,20|25|26.827|30|150|500|1000
0.9542216512904356,20|26.827|30|150|220|500|1000
0.9542216512904356,0|0.1|7.19686|21.5443|22|70|150|220
0.9542216512904356,0|7.19686|20|21.5443|30|70|150|220
0.9542216512904356,0|10|20|21.5443|22|26.827|150|220
0.9542216512904356,0|15|21.5443|22|25|60|150|220
0.9542216512904356,0.1|10|13.895|22|25|60|150|220
0.9542216512904356,0.1|10|20|22|25|26.827|150|220
0.9542216512904356,0.1|15|20|22|25|60|150|220
0.9542216512904356,15|20|21.5443|22|25|60|150|220
0.9542216512904356,0|15|21.5443|22|25|60|150|500
0.9542216512904356,15|20|21.5443|22|25|60|150|500
0.9542216512904356,0|0.1|7.19686|21.5443|22|70|150|1000
0.9542216512904356,0|15|21.5443|22|25|60|150|1000
0.9542216512904356,15|20|21.5443|22|25|60|150|1000
0.9542216512904356,15|21.5443|22|25|60|150|220|1000
0.9542216512904356,15|21.5443|22|25|60|150|500|1000
0.9542216512904356,20|25|26.827|30|150|220|500|1000
0.9541048697886255,0.1|22|70|150
0.9541048697886255,20|22|70|150
0.9541048697886255,21.5443|22|70|150
0.9541048697886255,0|20|22|70|150
0.9541048697886255,0|21.5443|22|70|150
0.9541048697886255,0.1|22|25|70|150
0.9541048697886255,0.1|22|60|70|150
0.9541048697886255,20|22|25|70|150
0.9541048697886255,21.5443|22|25|70|150
0.9541048697886255,0|0.1|21.5443|150|220
0.9541048697886255,0|13.895|21.5443|25|220
0.9541048697886255,0.1|20|21.5443|150|220
0.9541048697886255,0.1|20|21.5443|150|1000
0.9541048697886255,0|20|22|25|70|150
0.9541048697886255,0|20|22|60|70|150
0.9541048697886255,0|21.5443|22|25|70|150
0.9541048697886255,0|21.5443|22|60|70|150
0.9541048697886255,0|13.895|20|21.5443|25|220
0.9541048697886255,0|0.1|21.5443|150|220|1000
0.9541048697886255,0.1|20|21.5443|150|220|1000
0.9541048697886255,0.1|20|21.5443|150|500|1000
0.9541048697886255,0|21.5443|22|25|60|70|150
0.9541048697886255,0|0.1|10|21.5443|70|150|220
0.9541048697886255,0|0.1|10|21.5443|70|150|500
0.9541048697886255,0|0.1|10|21.5443|70|150|1000
0.9541048697886255,0|0.1|21.5443|150|220|500|1000
0.9541048697886255,0.1|20|21.5443|150|220|500|1000
0.9541048697886255,0|0.1|10|20|21.5443|70|150|220
0.9541048697886255,0|7.19686|10|20|22|26.827|150|220
0.9541048697886255,0.1|7.19686|20|21.5443|30|70|150|220
0.9541048697886255,0.1|10|20|21.5443|22|26.827|150|220
0.9541048697886255,0.1|15|21.5443|22|25|60|150|220
0.9541048697886255,7.19686|13.895|20|22|25|60|150|220
0.9541048697886255,0|0.1|10|20|21.5443|70|150|500
0.9541048697886255,0|0.1|10|21.5443|60|70|150|500
0.9541048697886255,0|0.1|10|21.5443|70|150|220|500
0.9541048697886255,0.1|15|21.5443|22|25|60|150|500
0.9541048697886255,0|0.1|10|20|21.5443|70|150|1000
0.9541048697886255,0|0.1|10|21.5443|25|70|150|1000
0.9541048697886255,0|0.1|10|21.5443|60|70|150|1000
0.9541048697886255,0|0.1|10|21.5443|70|150|220|1000
0.9541048697886255,0|0.1|10|21.5443|70|150|500|1000
0.9541048697886255,0.1|15|21.5443|22|25|60|150|1000
0.9539880882868154,0|21.5443|70|150
0.9539880882868154,0|0.1|22|70|150
0.9539880882868154,0|21.5443|25|70|150
0.9539880882868154,0|21.5443|60|70|150
0.9539880882868154,0.1|20|22|70|150
0.9539880882868154,0.1|21.5443|22|70|150
0.9539880882868154,20|21.5443|22|70|150
0.9539880882868154,0.1|13.895|21.5443|25|220
0.9539880882868154,0|0.1|22|25|70|150
0.9539880882868154,0|0.1|22|60|70|150
0.9539880882868154,0|20|21.5443|22|70|150
0.9539880882868154,0|21.5443|25|60|70|150
0.9539880882868154,0.1|20|22|25|70|150
0.9539880882868154,0.1|20|22|60|70|150
0.9539880882868154,0.1|21.5443|22|25|70|150
0.9539880882868154,0.1|21.5443|22|60|70|150
0.9539880882868154,20|21.5443|22|25|70|150
0.9539880882868154,0|0.1|20|21.5443|150|220
0.9539880882868154,0.1|13.895|20|21.5443|25|220
0.9539880882868154,0|20|21.5443|22|25|70|150
0.9539880882868154,0|20|21.5443|22|60|70|150
0.9539880882868154,0.1|21.5443|22|25|60|70|150
0.9539880882868154,10|20|21.5443|26.827|30|150|220
0.9539880882868154,0|20|21.5443|22|25|60|70|150
0.9539880882868154,0.1|7.19686|10|20|22|26.827|150|220
0.9539880882868154,10|20|21.5443|25|26.827|30|150|220
0.9538713067850052,0.1|21.5443|70|150
0.9538713067850052,0|15|21.5443|220
0.9538713067850052,15|20|21.5443|220
0.9538713067850052,15|21.5443|220|1000
0.9538713067850052,0|20|21.5443|70|150
0.9538713067850052,0.1|21.5443|25|70|150
0.9538713067850052,0.1|21.5443|60|70|150
0.9538713067850052,0|10|20|25|220
0.9538713067850052,0|15|20|21.5443|220
0.9538713067850052,0|15|21.5443|25|220
0.9538713067850052,15|20|21.5443|25|220
0.9538713067850052,0|15|21.5443|220|500
0.9538713067850052,15|20|21.5443|220|500
0.9538713067850052,0|15|21.5443|220|1000
0.9538713067850052,15|20|21.5443|220|1000
0.9538713067850052,15|21.5443|220|500|1000
0.9538713067850052,0|0.1|20|22|70|150
0.9538713067850052,0|0.1|21.5443|22|70|150
0.9538713067850052,0|20|21.5443|25|70|150
0.9538713067850052,0|20|21.5443|60|70|150
0.9538713067850052,0.1|20|21.5443|22|70|150
0.9538713067850052,0.1|21.5443|25|60|70|150
0.9538713067850052,0|0.1|13.895|21.5443|25|220
0.9538713067850052,0|0.1|20|22|150|220
0.9538713067850052,0|10|13.895|21.5443|25|220
0.9538713067850052,0|15|20|21.5443|25|220
0.9538713067850052,10|20|21.5443|30|150|220
0.9538713067850052,0|15|20|21.5443|220|500
0.9538713067850052,0|10|20|25|220|1000
0.9538713067850052,0|15|20|21.5443|220|1000
0.9538713067850052,0|15|21.5443|220|500|1000
0.9538713067850052,10|20|25|60|150|1000
0.9538713067850052,15|20|21.5443|220|500|1000
0.9538713067850052,15|21.5443|25|60|150|1000
0.9538713067850052,0|0.1|20|22|25|70|150
0.9538713067850052,0|0.1|20|22|60|70|150
0.9538713067850052,0|0.1|21.5443|22|25|70|150
0.9538713067850052,0|0.1|21.5443|22|60|70|150
0.9538713067850052,0|20|21.5443|25|60|70|150
0.9538713067850052,0.1|20|21.5443|22|25|70|150
