agreement,grid
0.8453978906999041,1.9307|15|35|40|51.7947|220
0.8453978906999041,1.9307|21.5443|22|50|51.7947|220
0.8453978906999041,1.9307|22|26.827|50|51.7947|220
0.8453978906999041,1.9307|21.5443|22|26.827|50|51.7947|220
0.8452780441035475,1.9307|15|35|51.7947|220
0.8452780441035475,1.9307|22|50|51.7947|220
0.8452780441035475,1.9307|22|25|50|51.7947|220
0.8451581975071908,1.9307|15|21.5443|22|51.7947|220
0.8451581975071908,1.9307|21.5443|22|25|50|51.7947|220
0.8447986577181208,1.9307|20|21.5443|40|50|220
0.8447986577181208,1.9307|20|21.5443|22|40|50|220
0.8447986577181208,1.9307|15|21.5443|25|26.827|30|51.7947|220
0.8447986577181208,1.9307|15|22|25|26.827|30|51.7947|220
0.8446788111217641,1.9307|15|21.5443|26.827|30|51.7947|220
0.8446788111217641,1.9307|15|21.5443|30|35|51.7947|220
0.8446788111217641,1.9307|15|22|25|30|51.7947|220
0.8446788111217641,1.9307|15|22|26.827|30|51.7947|220
0.8446788111217641,1.9307|15|25|26.827|30|51.7947|220
0.8446788111217641,1.9307|15|25|40|51.7947|220|1000
0.8446788111217641,1.9307|15|21.5443|22|26.827|30|51.7947|220
0.8446788111217641,1.9307|15|21.5443|22|30|35|51.7947|220
0.8446788111217641,1.9307|15|21.5443|26.827|30|35|51.7947|220
0.8446788111217641,1.9307|15|21.5443|26.827|30|40|51.7947|220
0.8446788111217641,1.9307|15|21.5443|30|35|40|51.7947|220
0.8446788111217641,1.9307|15|22|25|30|35|51.7947|220
0.8446788111217641,1.9307|15|22|25|30|40|51.7947|220
0.8446788111217641,1.9307|15|22|26.827|30|35|51.7947|220
0.8446788111217641,1.9307|15|22|26.827|30|40|51.7947|220
0.8446788111217641,1.9307|15|25|26.827|30|35|51.7947|220
0.8446788111217641,1.9307|15|25|26.827|30|40|51.7947|220
0.8446788111217641,1.9307|15|25|26.827|40|51.7947|220|1000
0.8445589645254075,1.9307|15|25|30|51.7947|220
0.8445589645254075,1.9307|20|22|40|50|220
0.8445589645254075,1.9307|22|35|40|50|220
0.8445589645254075,1.9307|15|21.5443|25|30|51.7947|220
0.8445589645254075,1.9307|15|25|30|35|51.7947|220
