market,variant,cagr,volatility,sharpe,maximum_drawdown,calmar,expected_shortfall_5pct,turnover,leverage,dev_cagr,dev_volatility,dev_sharpe,dev_maximum_drawdown,dev_calmar,dev_expected_shortfall_5pct,dev_turnover,dev_leverage,within_tol
us,V0_expanding_sealed,0.11911347668479921,0.12515449662351197,0.7536917790463452,-0.20021721853285313,0.4711278875365382,-0.01940381200032961,0.5001751313485113,0.7813193228254525,0.007113476684799211,0.005845503376488037,0.07369177904634516,0.06578278146714689,0.1411278875365382,0.0005961879996703896,0.060175131348511324,0.018680677174547577,4
us,V1_window_scaler,0.09955510607361084,0.12907242106499695,0.5981475820540249,-0.3385683061983623,0.22803184809819135,-0.02007949309083418,0.4413309982486865,0.756333917104495,0.012444893926389158,0.0019275789350030603,0.0818524179459752,0.0725683061983623,0.10196815190180866,7.949309083418038e-05,0.001330998248686488,0.043666082895505,5
us,V2_author_recipe,0.08446257259602641,0.1239211165244916,0.5061392718873047,-0.3379046365187167,0.18561847607466567,-0.019352870959331702,0.603152364273205,0.7099824868651489,0.027537427403973594,0.007078883475508405,0.17386072811269537,0.0719046365187167,0.14438152392533435,0.0006471290406682983,0.16315236427320495,0.09001751313485118,3
de,V0_expanding_sealed,0.060019203088162554,0.15177007646072527,0.30183969200172356,-0.49917127021120244,0.09177257560235941,-0.024121263570769148,1.17182050685887,0.743431760055801,0.02598079691183744,0.01222992353927474,0.13816030799827644,0.10517127021120243,0.08822742439764059,0.0008787364292308537,0.5281794931411299,0.09656823994419894,3
de,V1_window_scaler,0.06289000337977324,0.12859943023866519,0.35169662588267225,-0.34461064529404317,0.13124372773447354,-0.02155666685179229,1.0253429435015113,0.5453382934201348,0.023109996620226753,0.03540056976133482,0.08830337411732775,0.049389354705956845,0.04875627226552645,0.00344333314820771,0.6746570564984886,0.2946617065798651,5
de,V2_author_recipe,0.05622413638049162,0.13297352714549637,0.2971486037836,-0.36028153744304026,0.10967228077212195,-0.022058789629006183,1.4647756335735875,0.5995117414554755,0.029775863619508375,0.031026472854503634,0.14285139621640003,0.03371846255695976,0.07032771922787805,0.0029412103709938187,0.23522436642641242,0.2404882585445245,4
jp,V0_expanding_sealed,0.0254139555296935,0.1524287185400094,0.19730151058686046,-0.5101657620578365,0.05895028373415964,-0.024902400959640015,1.4057101727447217,0.5824136276391555,0.0215860444703065,0.018571281459990624,0.11269848941313954,0.05716576205783647,0.061049716265840354,0.001097599040359984,0.6857101727447217,0.1675863723608445,3
jp,V1_window_scaler,0.020849587643249734,0.11631927549062435,0.1784636569716555,-0.42206022601612414,0.0491843628012397,-0.0197157220334773,2.0103166986564296,0.37727927063339733,0.026150412356750266,0.05468072450937567,0.1315363430283445,0.030939773983875873,0.0708156371987603,0.0062842779665227,1.2903166986564296,0.37272072936660267,3
jp,V2_author_recipe,0.0269392469988321,0.12445232227385178,0.22251489420112092,-0.5036444497867589,0.05498421621756146,-0.021273798787251497,0.9522552783109405,0.4130278310940499,0.0200607530011679,0.046547677726148234,0.08748510579887908,0.050644449786758916,0.06501578378243854,0.004726201212748502,0.2322552783109405,0.3369721689059501,3
