market,grid,cagr,volatility,sharpe,maximum_drawdown,calmar,expected_shortfall_5pct,turnover,leverage,dev_cagr,dev_volatility,dev_sharpe,dev_maximum_drawdown,dev_calmar,dev_expected_shortfall_5pct,dev_turnover,dev_leverage,within_tol,variant
us,0|0.1|1|1.9307|3.72759|4.64159|7.19686|10|15|20|50|60|70|100|150|500,0.1099083719006908,0.1268605011048393,0.6801087321130515,-0.22944993686326476,0.3760250961108544,-0.01972899273307605,0.7061295971978985,0.7876240513718622,0.002091628099309198,0.004139498895160715,0.00010873211305140185,0.036550063136735256,0.04602509611085437,0.0002710072669239519,0.26612959719789847,0.012375948628137845,7,union
us,0|0.1|1|1.9307|3.72759|10|20,0.1073215540269219,0.11902529919636216,0.6971423063339353,-0.19416655294582497,0.42735255034882574,-0.018557766111093763,0.7355516637478109,0.7656742556917688,0.0046784459730781075,0.011974700803637842,0.01714230633393521,0.07183344705417505,0.09735255034882573,0.001442233888906238,0.2955516637478109,0.03432574430823121,5,per_market
de,0|0.1|1|1.9307|3.72759|4.64159|7.19686|10|15|20|50|60|70|100|150|500,0.07266968715446986,0.15992646994717938,0.3684692877539813,-0.5042373856068028,0.11686557593013719,-0.024701030125970115,1.083933968844455,0.7813299232736572,0.013330312845530129,0.004073530052820629,0.0715307122460187,0.11023738560680274,0.0631344240698628,0.0002989698740298863,0.616066031155545,0.058670076726342724,3,union
de,0|0.1|1|1.9307|3.72759|4.64159|7.19686|10|15|20|70|500,0.06790750621326858,0.16039006092283759,0.34013604062329744,-0.49887883834053903,0.10935408777628707,-0.02486883411808939,1.054638456172983,0.7838874680306905,0.018092493786731417,0.003609939077162422,0.09986395937670256,0.10487883834053902,0.07064591222371293,0.00013116588191061304,0.645361543827017,0.05611253196930943,3,per_market
jp,0|0.1|1|1.9307|3.72759|4.64159|7.19686|10|15|20|50|60|70|100|150|500,0.019718330815433616,0.14960844812925123,0.16096228498446558,-0.5769824743631002,0.041736653596707994,-0.024577492157754424,1.2999040307101728,0.5732965451055663,0.027281669184566384,0.021391551870748787,0.14903771501553442,0.12398247436310023,0.078263346403292,0.0014225078422455753,0.5799040307101728,0.17670345489443373,3,union
jp,0|0.1|1|1.9307|3.72759|7.19686|10|20|50|60|100|150,0.012665300085292985,0.15271751911518,0.11533407353296711,-0.6335387584398633,0.02780182482091092,-0.025141281310570935,1.3452495201535508,0.5834932821497121,0.034334699914707015,0.018282480884820013,0.1946659264670329,0.18053875843986328,0.09219817517908907,0.0008587186894290638,0.6252495201535508,0.16650671785028792,3,per_market
